,id_visitor,dim_session_number,ds,ts_min,ts_max,did_search,sent_message,sent_booking_request,deltat,desktop,phone,other
3155,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,1,2014-05-30 00:00:00,2014-05-30 08:46:58,2014-05-30 08:49:22,0,0,0,0 days 00:02:24.000000000,0,0,1
3156,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,28,2014-06-22 00:00:00,2014-06-22 11:11:54,2014-06-22 11:15:38,0,0,0,0 days 00:03:44.000000000,0,1,0
3157,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,27,2014-06-18 00:00:00,2014-06-18 12:15:12,2014-06-18 12:15:12,0,0,0,0 days 00:00:00.000000000,0,0,1
3158,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,44,2014-07-24 00:00:00,2014-07-24 00:46:45,2014-07-24 00:46:45,0,0,0,0 days 00:00:00.000000000,1,0,0
3159,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,26,2014-06-18 00:00:00,2014-06-18 12:15:10,2014-06-18 12:15:13,0,0,0,0 days 00:00:03.000000000,0,1,0
3160,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,43,2014-07-24 00:00:00,2014-07-24 00:02:01,2014-07-24 00:04:29,0,0,0,0 days 00:02:28.000000000,1,0,0
3161,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,42,2014-07-23 00:00:00,2014-07-23 06:44:07,2014-07-23 06:48:17,0,1,0,0 days 00:04:10.000000000,1,0,0
3162,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,41,2014-07-16 00:00:00,2014-07-16 02:20:16,2014-07-16 02:20:22,0,0,0,0 days 00:00:06.000000000,1,0,0
3163,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,40,2014-07-15 00:00:00,2014-07-15 23:10:49,2014-07-15 23:12:26,0,1,0,0 days 00:01:37.000000000,1,0,0
3164,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,39,2014-07-06 00:00:00,2014-07-06 09:42:03,2014-07-06 09:42:03,0,0,0,0 days 00:00:00.000000000,0,0,1
3165,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,38,2014-07-06 00:00:00,2014-07-06 09:42:01,2014-07-06 09:42:03,0,0,0,0 days 00:00:02.000000000,0,0,1
3166,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,37,2014-07-06 00:00:00,2014-07-06 09:42:00,2014-07-06 09:42:01,0,0,0,0 days 00:00:01.000000000,0,1,0
3167,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,25,2014-06-18 00:00:00,2014-06-18 07:45:57,2014-06-18 07:45:57,0,0,0,0 days 00:00:00.000000000,0,0,1
3168,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,24,2014-06-18 00:00:00,2014-06-18 07:45:54,2014-06-18 07:46:59,0,0,0,0 days 00:01:05.000000000,0,1,0
3169,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,23,2014-06-17 00:00:00,2014-06-17 23:58:52,2014-06-17 23:58:52,0,0,0,0 days 00:00:00.000000000,0,0,1
3170,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,22,2014-06-17 00:00:00,2014-06-17 23:58:52,2014-06-18 00:03:04,0,0,0,0 days 00:04:12.000000000,0,0,1
3171,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,21,2014-06-17 00:00:00,2014-06-17 23:58:52,2014-06-18 00:03:48,0,1,0,0 days 00:04:56.000000000,0,1,0
3172,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,20,2014-06-17 00:00:00,2014-06-17 14:10:37,2014-06-17 14:10:37,0,0,0,0 days 00:00:00.000000000,0,0,1
3173,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,36,2014-07-02 00:00:00,2014-07-02 12:08:12,2014-07-02 12:08:12,0,0,0,0 days 00:00:00.000000000,0,0,1
3174,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,35,2014-07-02 00:00:00,2014-07-02 12:08:07,2014-07-02 12:08:12,0,0,0,0 days 00:00:05.000000000,0,0,1
3175,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,19,2014-06-17 00:00:00,2014-06-17 14:10:37,2014-06-17 14:33:18,0,0,0,0 days 00:22:41.000000000,0,1,0
3176,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,18,2014-06-17 00:00:00,2014-06-17 13:23:05,2014-06-17 13:23:05,0,0,0,0 days 00:00:00.000000000,0,0,1
3177,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,17,2014-06-17 00:00:00,2014-06-17 13:23:04,2014-06-17 13:23:04,0,0,0,0 days 00:00:00.000000000,0,0,1
3178,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,16,2014-06-17 00:00:00,2014-06-17 13:23:01,2014-06-17 13:23:07,0,0,0,0 days 00:00:06.000000000,0,1,0
3179,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,34,2014-07-02 00:00:00,2014-07-02 12:08:07,2014-07-02 12:08:10,0,0,0,0 days 00:00:03.000000000,0,1,0
3180,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,33,2014-06-28 00:00:00,2014-06-28 02:29:24,2014-06-28 02:29:24,0,0,0,0 days 00:00:00.000000000,0,0,1
3181,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,15,2014-06-10 00:00:00,2014-06-10 08:21:42,2014-06-10 08:21:42,0,0,0,0 days 00:00:00.000000000,0,0,1
3182,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,14,2014-06-10 00:00:00,2014-06-10 08:21:42,2014-06-10 08:21:42,0,0,0,0 days 00:00:00.000000000,0,0,1
3183,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,13,2014-06-10 00:00:00,2014-06-10 08:21:41,2014-06-10 08:24:36,0,1,0,0 days 00:02:55.000000000,0,1,0
3184,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,12,2014-06-07 00:00:00,2014-06-07 18:49:31,2014-06-07 18:49:31,0,0,0,0 days 00:00:00.000000000,0,0,1
3185,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,32,2014-06-28 00:00:00,2014-06-28 02:29:22,2014-06-28 02:31:26,0,0,0,0 days 00:02:04.000000000,0,1,0
3186,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,31,2014-06-24 00:00:00,2014-06-24 07:18:18,2014-06-24 07:23:07,0,0,0,0 days 00:04:49.000000000,1,0,0
3187,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,11,2014-06-07 00:00:00,2014-06-07 18:49:30,2014-06-07 18:49:30,0,0,0,0 days 00:00:00.000000000,0,0,1
3188,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,10,2014-06-07 00:00:00,2014-06-07 18:49:29,2014-06-07 18:50:03,0,0,0,0 days 00:00:34.000000000,0,1,0
3189,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,9,2014-06-07 00:00:00,2014-06-07 08:24:44,2014-06-07 08:24:44,0,0,0,0 days 00:00:00.000000000,0,0,1
3190,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,8,2014-06-07 00:00:00,2014-06-07 08:24:43,2014-06-07 08:24:43,0,0,0,0 days 00:00:00.000000000,0,0,1
3191,cf49fd40-c7dc-4ca0-bd0d-b38636b6aeb8,7,2014-06-07 00:00:00,2014-06-07 08:24:42,2014-06-07 08:38:22,0,0,0,0 days 00:13:40.000000000,0,1,0
3192,d11e73ea-1341-426d-bb69-4de77dc39c37,36,2014-10-04 00:00:00,2014-10-04 21:02:22,2014-10-04 21:32:31,0,0,0,0 days 00:30:09.000000000,0,0,1
3193,d11e73ea-1341-426d-bb69-4de77dc39c37,31,2014-08-13 00:00:00,2014-08-13 11:06:31,2014-08-13 11:16:34,0,0,0,0 days 00:10:03.000000000,1,0,0
3194,d11e73ea-1341-426d-bb69-4de77dc39c37,32,2014-08-14 00:00:00,2014-08-14 06:21:14,2014-08-14 06:25:42,1,0,0,0 days 00:04:28.000000000,1,0,0
3195,d11e73ea-1341-426d-bb69-4de77dc39c37,33,2014-09-30 00:00:00,2014-09-30 12:25:21,2014-09-30 12:58:31,0,0,0,0 days 00:33:10.000000000,0,0,1
3196,d11e73ea-1341-426d-bb69-4de77dc39c37,30,2014-08-13 00:00:00,2014-08-13 03:00:31,2014-08-13 03:00:31,0,0,0,0 days 00:00:00.000000000,0,1,0
3197,d11e73ea-1341-426d-bb69-4de77dc39c37,38,2014-12-01 00:00:00,2014-12-01 06:44:49,2014-12-01 06:44:49,0,0,0,0 days 00:00:00.000000000,0,0,1
3198,d11e73ea-1341-426d-bb69-4de77dc39c37,29,2014-08-13 00:00:00,2014-08-13 01:53:20,2014-08-13 02:03:13,0,0,0,0 days 00:09:53.000000000,0,1,0
3199,d11e73ea-1341-426d-bb69-4de77dc39c37,28,2014-08-11 00:00:00,2014-08-11 23:56:11,2014-08-12 00:03:25,0,0,0,0 days 00:07:14.000000000,0,0,1
3200,d11e73ea-1341-426d-bb69-4de77dc39c37,27,2014-08-10 00:00:00,2014-08-10 03:25:50,2014-08-10 03:28:32,0,0,0,0 days 00:02:42.000000000,0,1,0
3201,d11e73ea-1341-426d-bb69-4de77dc39c37,26,2014-08-09 00:00:00,2014-08-09 07:57:28,2014-08-09 08:27:05,0,1,0,0 days 00:29:37.000000000,0,1,0
3202,d11e73ea-1341-426d-bb69-4de77dc39c37,25,2014-08-09 00:00:00,2014-08-09 02:27:33,2014-08-09 02:34:06,0,1,0,0 days 00:06:33.000000000,0,1,0
3203,d11e73ea-1341-426d-bb69-4de77dc39c37,24,2014-08-08 00:00:00,2014-08-08 13:20:02,2014-08-08 13:59:22,1,0,1,0 days 00:39:20.000000000,1,0,0
3204,d11e73ea-1341-426d-bb69-4de77dc39c37,23,2014-08-04 00:00:00,2014-08-04 13:51:29,2014-08-04 13:54:02,0,0,0,0 days 00:02:33.000000000,0,1,0
3205,d11e73ea-1341-426d-bb69-4de77dc39c37,22,2014-08-02 00:00:00,2014-08-02 14:56:39,2014-08-02 15:04:35,0,0,0,0 days 00:07:56.000000000,0,1,0
3206,d11e73ea-1341-426d-bb69-4de77dc39c37,21,2014-08-02 00:00:00,2014-08-02 08:35:57,2014-08-02 08:36:49,0,0,0,0 days 00:00:52.000000000,0,1,0
3207,d11e73ea-1341-426d-bb69-4de77dc39c37,20,2014-08-02 00:00:00,2014-08-02 06:10:52,2014-08-02 06:11:12,0,0,0,0 days 00:00:20.000000000,0,1,0
3208,d11e73ea-1341-426d-bb69-4de77dc39c37,19,2014-08-02 00:00:00,2014-08-02 00:47:56,2014-08-02 00:48:11,0,0,0,0 days 00:00:15.000000000,0,1,0
3209,d11e73ea-1341-426d-bb69-4de77dc39c37,18,2014-08-01 00:00:00,2014-08-01 07:47:39,2014-08-01 07:47:53,0,0,0,0 days 00:00:14.000000000,0,1,0
3210,d11e73ea-1341-426d-bb69-4de77dc39c37,17,2014-07-31 00:00:00,2014-07-31 09:55:49,2014-07-31 10:06:11,0,0,0,0 days 00:10:22.000000000,0,1,0
3211,d11e73ea-1341-426d-bb69-4de77dc39c37,16,2014-07-30 00:00:00,2014-07-30 22:21:11,2014-07-30 22:29:35,0,0,0,0 days 00:08:24.000000000,0,1,0
3212,d11e73ea-1341-426d-bb69-4de77dc39c37,15,2014-07-30 00:00:00,2014-07-30 11:49:18,2014-07-30 12:06:53,0,0,0,0 days 00:17:35.000000000,0,1,0
3213,d11e73ea-1341-426d-bb69-4de77dc39c37,14,2014-07-30 00:00:00,2014-07-30 08:30:44,2014-07-30 09:08:27,0,1,0,0 days 00:37:43.000000000,0,0,1
3214,d11e73ea-1341-426d-bb69-4de77dc39c37,13,2014-07-30 00:00:00,2014-07-30 08:15:49,2014-07-30 08:18:32,0,0,0,0 days 00:02:43.000000000,0,1,0
3215,d11e73ea-1341-426d-bb69-4de77dc39c37,12,2014-07-30 00:00:00,2014-07-30 04:13:38,2014-07-30 04:41:23,0,0,0,0 days 00:27:45.000000000,0,1,0
3216,d11e73ea-1341-426d-bb69-4de77dc39c37,11,2014-07-30 00:00:00,2014-07-30 00:22:28,2014-07-30 00:22:28,0,0,0,0 days 00:00:00.000000000,0,1,0
3217,d11e73ea-1341-426d-bb69-4de77dc39c37,10,2014-07-29 00:00:00,2014-07-29 23:32:26,2014-07-29 23:44:09,0,0,0,0 days 00:11:43.000000000,0,1,0
3218,d11e73ea-1341-426d-bb69-4de77dc39c37,9,2014-07-29 00:00:00,2014-07-29 22:57:23,2014-07-29 23:21:54,1,1,1,0 days 00:24:31.000000000,1,0,0
3219,d11e73ea-1341-426d-bb69-4de77dc39c37,8,2014-07-29 00:00:00,2014-07-29 15:15:55,2014-07-29 15:22:51,0,0,0,0 days 00:06:56.000000000,0,1,0
3220,d11e73ea-1341-426d-bb69-4de77dc39c37,7,2014-07-29 00:00:00,2014-07-29 07:41:31,2014-07-29 07:42:00,0,0,0,0 days 00:00:29.000000000,0,1,0
3221,d11e73ea-1341-426d-bb69-4de77dc39c37,6,2014-07-29 00:00:00,2014-07-29 06:28:34,2014-07-29 06:34:07,0,0,0,0 days 00:05:33.000000000,0,1,0
3222,d11e73ea-1341-426d-bb69-4de77dc39c37,5,2014-07-29 00:00:00,2014-07-29 05:09:41,2014-07-29 05:10:08,0,0,0,0 days 00:00:27.000000000,0,1,0
3223,d11e73ea-1341-426d-bb69-4de77dc39c37,4,2014-07-29 00:00:00,2014-07-29 03:25:52,2014-07-29 04:29:09,0,0,0,0 days 01:03:17.000000000,0,1,0
3224,d11e73ea-1341-426d-bb69-4de77dc39c37,3,2014-07-29 00:00:00,2014-07-29 02:09:01,2014-07-29 02:09:01,0,0,0,0 days 00:00:00.000000000,0,1,0
3225,d11e73ea-1341-426d-bb69-4de77dc39c37,2,2014-07-28 00:00:00,2014-07-28 22:40:45,2014-07-29 00:22:39,0,0,0,0 days 01:41:54.000000000,0,1,0
3226,d11e73ea-1341-426d-bb69-4de77dc39c37,1,2014-07-28 00:00:00,2014-07-28 10:10:42,2014-07-28 10:11:33,0,0,0,0 days 00:00:51.000000000,0,1,0
3227,d11e73ea-1341-426d-bb69-4de77dc39c37,34,2014-09-30 00:00:00,2014-09-30 22:05:45,2014-09-30 22:06:53,0,0,0,0 days 00:01:08.000000000,0,0,1
3228,d11e73ea-1341-426d-bb69-4de77dc39c37,37,2014-10-04 00:00:00,2014-10-04 22:19:27,2014-10-04 22:20:20,0,0,0,0 days 00:00:53.000000000,0,0,1
3229,d11e73ea-1341-426d-bb69-4de77dc39c37,35,2014-10-02 00:00:00,2014-10-02 11:40:52,2014-10-02 11:54:36,0,0,0,0 days 00:13:44.000000000,0,1,0
3230,0331fa39-455f-4f47-9db2-18ce37ee90e4,11,2014-10-05 00:00:00,2014-10-05 06:55:56,2014-10-05 07:06:00,0,0,0,0 days 00:10:04.000000000,0,1,0
3231,0331fa39-455f-4f47-9db2-18ce37ee90e4,12,2014-10-06 00:00:00,2014-10-06 12:05:43,2014-10-06 12:12:02,0,0,0,0 days 00:06:19.000000000,1,0,0
3232,0331fa39-455f-4f47-9db2-18ce37ee90e4,13,2014-10-14 00:00:00,2014-10-14 10:30:04,2014-10-14 10:33:19,1,0,0,0 days 00:03:15.000000000,0,1,0
3233,0331fa39-455f-4f47-9db2-18ce37ee90e4,14,2014-10-17 00:00:00,2014-10-17 11:38:40,2014-10-17 11:39:31,1,0,0,0 days 00:00:51.000000000,0,1,0
3234,0331fa39-455f-4f47-9db2-18ce37ee90e4,15,2014-10-27 00:00:00,2014-10-27 02:31:43,2014-10-27 03:27:08,1,0,0,0 days 00:55:25.000000000,0,1,0
3235,0331fa39-455f-4f47-9db2-18ce37ee90e4,16,2014-10-27 00:00:00,2014-10-27 05:07:49,2014-10-27 05:07:51,0,0,0,0 days 00:00:02.000000000,0,1,0
3236,0331fa39-455f-4f47-9db2-18ce37ee90e4,17,2014-11-09 00:00:00,2014-11-09 16:51:28,2014-11-09 16:53:28,0,0,0,0 days 00:02:00.000000000,0,1,0
3237,0331fa39-455f-4f47-9db2-18ce37ee90e4,18,2014-11-13 00:00:00,2014-11-13 21:02:43,2014-11-13 21:03:47,1,0,0,0 days 00:01:04.000000000,0,1,0
3238,0331fa39-455f-4f47-9db2-18ce37ee90e4,19,2014-11-26 00:00:00,2014-11-26 10:24:49,2014-11-26 10:25:08,0,0,0,0 days 00:00:19.000000000,1,0,0
3239,0331fa39-455f-4f47-9db2-18ce37ee90e4,20,2015-01-12 00:00:00,2015-01-12 23:32:23,2015-01-12 23:32:32,0,0,0,0 days 00:00:09.000000000,1,0,0
3240,0331fa39-455f-4f47-9db2-18ce37ee90e4,21,2015-03-08 00:00:00,2015-03-08 07:03:14,2015-03-08 07:08:10,1,0,0,0 days 00:04:56.000000000,0,0,1
3241,0331fa39-455f-4f47-9db2-18ce37ee90e4,22,2015-03-08 00:00:00,2015-03-08 20:44:12,2015-03-08 20:44:12,0,0,0,0 days 00:00:00.000000000,0,0,1
3242,0331fa39-455f-4f47-9db2-18ce37ee90e4,1,2014-06-26 00:00:00,2014-06-26 21:09:40,2014-06-26 21:09:40,0,0,0,0 days 00:00:00.000000000,0,1,0
3243,0331fa39-455f-4f47-9db2-18ce37ee90e4,2,2014-06-30 00:00:00,2014-06-30 04:39:34,2014-06-30 04:42:35,0,0,0,0 days 00:03:01.000000000,0,1,0
3244,0331fa39-455f-4f47-9db2-18ce37ee90e4,3,2014-07-01 00:00:00,2014-07-01 02:24:30,2014-07-01 02:46:25,0,0,0,0 days 00:21:55.000000000,0,1,0
3245,0331fa39-455f-4f47-9db2-18ce37ee90e4,4,2014-08-03 00:00:00,2014-08-03 21:56:09,2014-08-03 21:56:58,0,0,0,0 days 00:00:49.000000000,0,1,0
3246,0331fa39-455f-4f47-9db2-18ce37ee90e4,5,2014-08-18 00:00:00,2014-08-18 11:15:40,2014-08-18 11:48:04,0,0,0,0 days 00:32:24.000000000,0,1,0
3247,0331fa39-455f-4f47-9db2-18ce37ee90e4,6,2014-09-20 00:00:00,2014-09-20 03:03:21,2014-09-20 04:16:13,1,0,0,0 days 01:12:52.000000000,0,1,0
3248,0331fa39-455f-4f47-9db2-18ce37ee90e4,7,2014-09-20 00:00:00,2014-09-20 11:12:15,2014-09-20 11:13:50,0,0,0,0 days 00:01:35.000000000,0,1,0
3249,0331fa39-455f-4f47-9db2-18ce37ee90e4,8,2014-09-21 00:00:00,2014-09-21 06:07:45,2014-09-21 06:35:14,1,0,0,0 days 00:27:29.000000000,0,1,0
3250,0331fa39-455f-4f47-9db2-18ce37ee90e4,9,2014-09-30 00:00:00,2014-09-30 11:11:28,2014-09-30 11:11:28,0,0,0,0 days 00:00:00.000000000,0,1,0
3251,0331fa39-455f-4f47-9db2-18ce37ee90e4,10,2014-10-04 00:00:00,2014-10-04 12:26:08,2014-10-04 12:26:42,0,0,0,0 days 00:00:34.000000000,0,1,0
3252,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,4,2014-05-24 00:00:00,2014-05-24 09:14:11,2014-05-24 10:15:08,0,1,0,0 days 01:00:57.000000000,1,0,0
3253,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,5,2014-05-24 00:00:00,2014-05-24 12:30:49,2014-05-24 12:36:50,0,0,0,0 days 00:06:01.000000000,1,0,0
3254,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,6,2014-05-24 00:00:00,2014-05-24 13:10:11,2014-05-24 13:13:45,0,0,0,0 days 00:03:34.000000000,1,0,0
3255,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,7,2014-05-24 00:00:00,2014-05-24 13:45:24,2014-05-24 13:47:20,0,0,0,0 days 00:01:56.000000000,1,0,0
3256,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,8,2014-05-25 00:00:00,2014-05-25 03:55:13,2014-05-25 06:06:13,1,1,1,0 days 02:11:00.000000000,1,0,0
3257,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,9,2014-05-25 00:00:00,2014-05-25 07:25:37,2014-05-25 07:30:03,0,1,0,0 days 00:04:26.000000000,1,0,0
3258,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,10,2014-05-25 00:00:00,2014-05-25 09:56:57,2014-05-25 10:26:30,0,0,0,0 days 00:29:33.000000000,1,0,0
3259,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,11,2014-05-26 00:00:00,2014-05-26 12:33:07,2014-05-26 12:34:43,0,1,0,0 days 00:01:36.000000000,1,0,0
3260,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,12,2014-06-10 00:00:00,2014-06-10 13:33:43,2014-06-10 13:33:46,0,0,0,0 days 00:00:03.000000000,1,0,0
3261,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,13,2014-06-11 00:00:00,2014-06-11 11:44:38,2014-06-11 11:52:50,0,1,0,0 days 00:08:12.000000000,1,0,0
3262,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,14,2014-06-14 00:00:00,2014-06-14 02:39:08,2014-06-14 03:01:10,0,1,0,0 days 00:22:02.000000000,1,0,0
3263,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,15,2014-06-14 00:00:00,2014-06-14 12:11:44,2014-06-14 12:12:47,0,1,0,0 days 00:01:03.000000000,1,0,0
3264,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,16,2014-06-14 00:00:00,2014-06-14 14:01:45,2014-06-14 14:07:30,0,1,0,0 days 00:05:45.000000000,1,0,0
3265,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,17,2014-07-02 00:00:00,2014-07-02 21:22:16,2014-07-02 21:22:23,0,0,0,0 days 00:00:07.000000000,0,1,0
3266,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,18,2014-07-02 00:00:00,2014-07-02 21:23:01,2014-07-02 21:26:49,0,1,0,0 days 00:03:48.000000000,0,1,0
3267,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,19,2014-07-02 00:00:00,2014-07-02 21:23:03,2014-07-02 21:26:52,0,0,0,0 days 00:03:49.000000000,0,0,1
3268,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,20,2014-07-24 00:00:00,2014-07-24 22:49:28,2014-07-24 22:52:41,0,0,0,0 days 00:03:13.000000000,1,0,0
3269,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,21,2014-07-24 00:00:00,2014-07-24 23:54:19,2014-07-24 23:55:22,0,0,0,0 days 00:01:03.000000000,1,0,0
3270,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,22,2014-07-26 00:00:00,2014-07-26 07:12:03,2014-07-26 07:17:32,1,0,0,0 days 00:05:29.000000000,1,0,0
3271,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,24,2014-09-21 00:00:00,2014-09-21 09:11:53,2014-09-21 09:50:12,0,0,0,0 days 00:38:19.000000000,1,0,0
3272,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,25,2014-09-21 00:00:00,2014-09-21 11:18:17,2014-09-21 11:42:55,0,1,1,0 days 00:24:38.000000000,1,0,0
3273,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,23,2014-09-20 00:00:00,2014-09-20 00:33:37,2014-09-20 00:49:31,0,1,0,0 days 00:15:54.000000000,1,0,0
3274,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,26,2014-10-12 00:00:00,2014-10-12 09:23:43,2014-10-12 09:24:33,0,0,0,0 days 00:00:50.000000000,1,0,0
3275,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,27,2014-10-15 00:00:00,2014-10-15 10:41:06,2014-10-15 10:41:11,0,0,0,0 days 00:00:05.000000000,1,0,0
3276,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,28,2014-10-20 00:00:00,2014-10-20 10:02:39,2014-10-20 10:29:47,0,0,0,0 days 00:27:08.000000000,1,0,0
3277,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,1,2014-05-21 00:00:00,2014-05-21 12:03:06,2014-05-21 13:12:52,1,1,0,0 days 01:09:46.000000000,1,0,0
3278,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,2,2014-05-21 00:00:00,2014-05-21 23:17:44,2014-05-21 23:24:30,0,0,0,0 days 00:06:46.000000000,1,0,0
3279,f61f7322-ec4a-43d9-be7e-b0633e71e2b4,3,2014-05-23 00:00:00,2014-05-23 11:27:02,2014-05-23 11:43:48,0,0,0,0 days 00:16:46.000000000,1,0,0
3280,c3242be4-bcf9-47aa-babe-b1404f766126,4,2015-01-27 00:00:00,2015-01-27 05:03:03,2015-01-27 05:03:07,0,0,0,0 days 00:00:04.000000000,0,0,1
3281,c3242be4-bcf9-47aa-babe-b1404f766126,3,2015-01-27 00:00:00,2015-01-27 03:18:59,2015-01-27 03:19:35,0,0,0,0 days 00:00:36.000000000,0,0,1
3282,c3242be4-bcf9-47aa-babe-b1404f766126,5,2015-03-02 00:00:00,2015-03-02 05:39:05,2015-03-02 05:43:59,1,0,0,0 days 00:04:54.000000000,1,0,0
3283,c3242be4-bcf9-47aa-babe-b1404f766126,2,2015-01-27 00:00:00,2015-01-27 03:16:36,2015-01-27 04:18:23,1,0,0,0 days 01:01:47.000000000,1,0,0
3284,c3242be4-bcf9-47aa-babe-b1404f766126,1,2014-07-30 00:00:00,2014-07-30 04:43:51,2014-07-30 04:43:57,0,0,0,0 days 00:00:06.000000000,0,1,0
3285,a111af2f-9f56-4f88-8c99-3d3bfafdb5ec,4,2014-07-18 00:00:00,2014-07-18 02:46:13,2014-07-18 03:06:33,1,0,0,0 days 00:20:20.000000000,1,0,0
3286,a111af2f-9f56-4f88-8c99-3d3bfafdb5ec,3,2014-07-18 00:00:00,2014-07-18 02:11:12,2014-07-18 02:11:19,0,0,0,0 days 00:00:07.000000000,1,0,0
3287,a111af2f-9f56-4f88-8c99-3d3bfafdb5ec,2,2014-07-17 00:00:00,2014-07-17 14:38:25,2014-07-17 14:45:04,1,0,0,0 days 00:06:39.000000000,1,0,0
3288,a111af2f-9f56-4f88-8c99-3d3bfafdb5ec,1,2014-07-15 00:00:00,2014-07-15 01:08:55,2014-07-15 02:10:41,1,0,0,0 days 01:01:46.000000000,1,0,0
3289,a111af2f-9f56-4f88-8c99-3d3bfafdb5ec,7,2015-03-12 00:00:00,2015-03-12 12:59:27,2015-03-12 13:00:47,0,0,0,0 days 00:01:20.000000000,1,0,0
3290,a111af2f-9f56-4f88-8c99-3d3bfafdb5ec,6,2015-02-18 00:00:00,2015-02-18 08:11:07,2015-02-18 08:12:58,0,0,0,0 days 00:01:51.000000000,1,0,0
3291,a111af2f-9f56-4f88-8c99-3d3bfafdb5ec,5,2014-07-21 00:00:00,2014-07-21 23:45:51,2014-07-22 00:21:32,1,0,0,0 days 00:35:41.000000000,1,0,0
3292,0a02ba2f-e7dc-4242-bde2-def3ea2a59b0,7,2014-08-23 00:00:00,2014-08-23 03:25:08,2014-08-23 03:41:15,1,0,0,0 days 00:16:07.000000000,0,1,0
3293,0a02ba2f-e7dc-4242-bde2-def3ea2a59b0,9,2014-08-23 00:00:00,2014-08-23 05:36:37,2014-08-23 05:46:15,0,0,0,0 days 00:09:38.000000000,0,1,0
3294,0a02ba2f-e7dc-4242-bde2-def3ea2a59b0,10,2014-08-23 00:00:00,2014-08-23 05:40:42,2014-08-23 05:44:51,0,0,0,0 days 00:04:09.000000000,0,1,0
3295,0a02ba2f-e7dc-4242-bde2-def3ea2a59b0,11,2014-08-23 00:00:00,2014-08-23 06:47:03,2014-08-23 07:33:18,1,1,0,0 days 00:46:15.000000000,0,1,0
